date,centre_id,centre_name,centre_type,district_id,medicine_id,medicine_name,medicine_category,current_stock,minimum_stock,maximum_stock,stock_to_min_ratio,days_since_last_restock,last_restock_quantity,dispensed_qty_today,dispensed_qty_7d_avg,dispensed_qty_14d_avg,dispensed_qty_30d_avg,dispensed_qty_7d_std,consumption_trend_7_30,day_of_week,month,is_weekend,is_monsoon,days_until_stockout
2026-04-29,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,149,56,360,2.661,12,200,6,6.86,7.29,8.17,2.91,0.84,2,4,0,0,60.0
2026-04-30,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,143,56,360,2.554,13,200,6,7,6.93,7.93,2.83,0.882,3,4,0,0,60.0
2026-05-01,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,138,56,360,2.464,14,200,5,6.57,6.79,7.83,2.7,0.839,4,5,0,0,60.0
2026-05-02,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,129,56,360,2.304,15,200,9,6.14,6.71,7.7,2.67,0.798,5,5,1,0,60.0
2026-05-03,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,122,56,360,2.179,16,200,7,6,7.07,7.8,2.45,0.769,6,5,1,0,60.0
2026-05-04,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,113,56,360,2.018,17,200,9,6.71,7.14,7.67,1.7,0.876,0,5,0,0,60.0
2026-05-05,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,98,56,360,1.75,18,200,15,6.71,7,7.57,1.7,0.887,1,5,0,0,60.0
2026-05-06,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,90,56,360,1.607,19,200,8,8.14,7.5,8.03,3.39,1.014,2,5,0,0,60.0
2026-05-07,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,85,56,360,1.518,20,200,5,8.43,7.71,8.03,3.26,1.049,3,5,0,0,60.0
2026-05-08,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,77,56,360,1.375,21,200,8,8.29,7.43,7.9,3.4,1.049,4,5,0,0,60.0
2026-05-09,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,72,56,360,1.286,22,200,5,8.71,7.43,7.8,3.09,1.117,5,5,1,0,60.0
2026-05-10,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,66,56,360,1.179,23,200,6,8.14,7.07,7.73,3.39,1.053,6,5,1,0,60.0
2026-05-11,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,61,56,360,1.089,24,200,5,8,7.36,7.67,3.46,1.043,0,5,0,0,60.0
2026-05-12,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,58,56,360,1.036,25,200,3,7.43,7.07,7.4,3.6,1.004,1,5,0,0,60.0
2026-05-13,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,51,56,360,0.911,26,200,7,5.71,6.93,7.37,1.8,0.776,2,5,0,0,60.0
2026-05-14,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,244,56,360,4.357,0,200,7,5.57,7,7.17,1.62,0.777,3,5,0,0,60.0
2026-05-15,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,236,56,360,4.214,1,200,8,5.86,7.07,7.1,1.68,0.825,4,5,0,0,60.0
2026-05-16,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,228,56,360,4.071,2,200,8,5.86,7.29,7,1.68,0.837,5,5,1,0,60.0
2026-05-17,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,224,56,360,4.0,3,200,4,6.29,7.21,7,1.8,0.898,6,5,1,0,60.0
2026-05-18,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,221,56,360,3.946,4,200,3,6,7,6.93,2.0,0.865,0,5,0,0,60.0
2026-05-19,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,208,56,360,3.714,5,200,13,5.71,6.57,6.9,2.29,0.828,1,5,0,0,60.0
2026-05-20,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,202,56,360,3.607,6,200,6,7.14,6.43,7.13,3.24,1.001,2,5,0,0,60.0
2026-05-21,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,193,56,360,3.446,7,200,9,7,6.29,6.97,3.27,1.005,3,5,0,0,60.0
2026-05-22,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,180,56,360,3.214,8,200,13,7.29,6.57,7,3.35,1.041,4,5,0,0,60.0
2026-05-23,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,171,56,360,3.054,9,200,9,8,6.93,7.27,4.0,1.101,5,5,1,0,60.0
2026-05-24,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,168,56,360,3.0,10,200,3,8.14,7.21,7.27,4.02,1.121,6,5,1,0,60.0
2026-05-25,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,160,56,360,2.857,11,200,8,8,7,7.1,4.2,1.127,0,5,0,0,60.0
2026-05-26,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,153,56,360,2.732,12,200,7,8.71,7.21,7.03,3.59,1.239,1,5,0,0,60.0
2026-05-27,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,147,56,360,2.625,13,200,6,7.86,7.5,7.2,3.08,1.091,2,5,0,0,60.0
2026-05-28,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,141,56,360,2.518,14,200,6,7.86,7.43,7.1,3.08,1.107,3,5,0,0,60.0
2026-05-29,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,135,56,360,2.411,15,200,6,7.43,7.36,7.13,3.1,1.041,4,5,0,0,60.0
2026-05-30,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,124,56,360,2.214,16,200,11,6.43,7.21,7.13,1.9,0.901,5,5,1,0,60.0
2026-05-31,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,121,56,360,2.161,17,200,3,6.71,7.43,7.3,2.43,0.92,6,5,1,0,60.0
2026-06-01,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,115,56,360,2.054,18,200,6,6.71,7.36,7.23,2.43,0.928,0,6,0,1,60.0
2026-06-02,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,104,56,360,1.857,19,200,11,6.43,7.57,7.13,2.37,0.901,1,6,0,1,60.0
2026-06-03,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,101,56,360,1.804,20,200,3,7,7.43,7.27,2.94,0.963,2,6,0,1,60.0
2026-06-04,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,95,56,360,1.696,21,200,6,6.57,7.21,7.07,3.31,0.93,3,6,0,1,60.0
2026-06-05,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,87,56,360,1.554,22,200,8,6.57,7,6.77,3.31,0.971,4,6,0,1,60.0
2026-06-06,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,79,56,360,1.411,23,200,8,6.86,6.64,6.77,3.34,1.013,5,6,1,1,60.0
2026-06-07,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,70,56,360,1.25,24,200,9,6.43,6.57,6.87,2.88,0.936,6,6,1,1,60.0
2026-06-08,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,60,56,360,1.071,25,200,10,7.29,7,6.9,2.56,1.056,0,6,0,1,60.0
2026-06-09,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,39,56,360,0.696,26,200,21,7.86,7.14,7.07,2.67,1.112,1,6,0,1,60.0
2026-06-10,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,229,56,360,4.089,0,200,10,9.29,8.14,7.57,5.65,1.227,2,6,0,1,60.0
2026-06-11,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,220,56,360,3.929,1,200,9,10.29,8.43,7.73,4.92,1.33,3,6,0,1,60.0
2026-06-12,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,212,56,360,3.786,2,200,8,10.71,8.64,7.93,4.61,1.351,4,6,0,1,60.0
2026-06-13,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,206,56,360,3.679,3,200,6,10.71,8.79,7.97,4.61,1.345,5,6,1,1,60.0
2026-06-14,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,202,56,360,3.607,4,200,4,10.43,8.43,7.93,4.86,1.315,6,6,1,1,60.0
2026-06-15,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,187,56,360,3.339,5,200,15,9.71,8.5,7.8,5.44,1.245,0,6,0,1,60.0
2026-06-16,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,179,56,360,3.196,6,200,8,10.43,9.14,8.03,5.8,1.298,1,6,0,1,60.0
2026-06-17,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,171,56,360,3.054,7,200,8,8.57,8.93,8.17,3.46,1.05,2,6,0,1,60.0
2026-06-18,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,161,56,360,2.875,8,200,10,8.29,9.29,8.33,3.4,0.994,3,6,0,1,60.0
2026-06-19,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,152,56,360,2.714,9,200,9,8.43,9.57,8.23,3.46,1.024,4,6,0,1,60.0
2026-06-20,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,144,56,360,2.571,10,200,8,8.57,9.64,8.33,3.46,1.029,5,6,1,1,60.0
2026-06-21,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,137,56,360,2.446,11,200,7,8.86,9.64,8.3,3.29,1.067,6,6,1,1,60.0
2026-06-22,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,126,56,360,2.25,12,200,11,9.29,9.5,8.1,2.69,1.146,0,6,0,1,60.0
2026-06-23,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,121,56,360,2.161,13,200,5,8.71,9.57,8.17,1.38,1.067,1,6,0,1,60.0
2026-06-24,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,115,56,360,2.054,14,200,6,8.29,8.43,8.23,1.98,1.006,2,6,0,1,60.0
2026-06-25,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,109,56,360,1.946,15,200,6,8,8.14,8.17,2.16,0.98,3,6,0,1,60.0
2026-06-26,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,91,56,360,1.625,16,200,18,7.43,7.93,8.13,2.07,0.913,4,6,0,1,60.0
2026-06-27,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,81,56,360,1.446,17,200,10,8.71,8.64,8.53,4.54,1.021,5,6,1,1,60.0
2026-06-28,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,74,56,360,1.321,18,200,7,9,8.93,8.67,4.55,1.038,6,6,1,1,60.0
2026-06-29,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,60,56,360,1.071,19,200,14,9,9.14,8.7,4.55,1.034,0,6,0,1,60.0
2026-06-30,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,247,56,360,4.411,0,200,13,9.43,9.07,8.8,4.89,1.071,1,6,0,1,60.0
2026-07-01,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,239,56,360,4.268,1,200,8,10.57,9.43,9.13,4.61,1.157,2,7,0,1,60.0
2026-07-02,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,235,56,360,4.196,2,200,4,10.86,9.43,9.2,4.34,1.18,3,7,0,1,60.0
2026-07-03,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,229,56,360,4.089,3,200,6,10.57,9,8.97,4.76,1.179,4,7,0,1,60.0
2026-07-04,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,224,56,360,4.0,4,200,5,8.86,8.79,9.07,3.67,0.977,5,7,1,1,60.0
2026-07-05,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,216,56,360,3.857,5,200,8,8.14,8.57,9.03,3.89,0.901,6,7,1,1,60.0
2026-07-06,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,202,56,360,3.607,6,200,14,8.29,8.64,9.03,3.86,0.917,0,7,0,1,60.0
2026-07-07,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,191,56,360,3.411,7,200,11,8.29,8.86,9.23,3.86,0.897,1,7,0,1,60.0
2026-07-08,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,187,56,360,3.339,8,200,4,8,9.29,9.3,3.51,0.86,2,7,0,1,60.0
2026-07-09,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,180,56,360,3.214,9,200,7,7.43,9.14,9.1,3.82,0.816,3,7,0,1,60.0
2026-07-10,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,174,56,360,3.107,10,200,6,7.86,9.21,8.63,3.53,0.91,4,7,0,1,60.0
2026-07-11,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,168,56,360,3.0,11,200,6,7.86,8.36,8.5,3.53,0.924,5,7,1,1,60.0
2026-07-12,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,164,56,360,2.929,12,200,4,8,8.07,8.4,3.42,0.952,6,7,1,1,60.0
2026-07-13,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,158,56,360,2.821,13,200,6,7.43,7.86,8.27,3.74,0.899,0,7,0,1,60.0
2026-07-14,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,146,56,360,2.607,14,200,12,6.29,7.29,8.27,2.36,0.76,1,7,0,1,60.0
2026-07-15,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,141,56,360,2.518,15,200,5,6.43,7.21,8.53,2.7,0.753,2,7,0,1,60.0
2026-07-16,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,131,56,360,2.339,16,200,10,6.57,7,8.2,2.57,0.801,3,7,0,1,60.0
2026-07-17,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,124,56,360,2.214,17,200,7,7,7.43,8.27,2.89,0.847,4,7,0,1,60.0
2026-07-18,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,113,56,360,2.018,18,200,11,7.14,7.5,8.23,2.85,0.868,5,7,1,1,60.0
2026-07-19,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,108,56,360,1.929,19,200,5,7.86,7.93,8.27,3.13,0.95,6,7,1,1,60.0
2026-07-20,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,89,56,360,1.589,20,200,19,8,7.71,8.13,2.94,0.984,0,7,0,1,60.0
2026-07-21,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,81,56,360,1.446,21,200,8,9.86,8.07,8.5,4.91,1.16,1,7,0,1,60.0
2026-07-22,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,74,56,360,1.321,22,200,7,9.29,7.86,8.53,4.86,1.088,2,7,0,1,60.0
2026-07-23,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,69,56,360,1.232,23,200,5,9.57,8.07,8.4,4.61,1.139,3,7,0,1,60.0
2026-07-24,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,59,56,360,1.054,24,200,10,8.86,7.93,8.4,4.91,1.054,4,7,0,1,60.0
2026-07-25,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,51,56,360,0.911,25,200,8,9.29,8.21,8.53,4.86,1.088,5,7,1,1,60.0
2026-07-26,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,48,56,360,0.857,26,200,3,8.86,8.36,8.6,4.81,1.03,6,7,1,1,60.0
2026-07-27,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,42,56,360,0.75,27,200,6,8.57,8.29,8.1,5.13,1.058,0,7,0,1,60.0
2026-07-28,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,30,56,360,0.536,28,200,12,6.71,8.29,7.97,2.29,0.843,1,7,0,1,60.0
2026-07-29,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,18,56,360,0.321,29,200,12,7.29,8.29,8.13,3.04,0.896,2,7,0,1,60.0
2026-07-30,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,209,56,360,3.732,0,200,9,8,8.79,8.07,3.51,0.992,3,7,0,1,60.0
2026-07-31,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,195,56,360,3.482,1,200,14,8.57,8.71,7.93,3.26,1.08,4,7,0,1,60.0
2026-08-01,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,190,56,360,3.393,2,200,5,9.14,9.21,8.13,3.85,1.124,5,8,1,1,60.0
2026-08-02,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,180,56,360,3.214,3,200,10,8.71,8.79,8.17,4.15,1.067,6,8,1,1,60.0
2026-08-03,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,173,56,360,3.089,4,200,7,9.71,9.14,8.3,3.3,1.17,0,8,0,1,60.0
2026-08-04,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,165,56,360,2.946,5,200,8,9.86,8.29,8.37,3.13,1.178,1,8,0,1,60.0
2026-08-05,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,155,56,360,2.768,6,200,10,9.29,8.29,8.37,3.04,1.11,2,8,0,1,60.0
2026-08-06,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,145,56,360,2.589,7,200,10,9,8.5,8.23,2.83,1.093,3,8,0,1,60.0
2026-08-07,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,138,56,360,2.464,8,200,7,9.14,8.86,8.2,2.85,1.115,4,8,0,1,60.0
2026-08-08,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,123,56,360,2.196,9,200,15,8.14,8.64,8.3,1.95,0.981,5,8,1,1,60.0
2026-08-09,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,117,56,360,2.089,10,200,6,9.57,9.14,8.57,2.76,1.117,6,8,1,1,60.0
2026-08-10,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,107,56,360,1.911,11,200,10,9,9.36,8.57,3.06,1.051,0,8,0,1,60.0
2026-08-11,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,95,56,360,1.696,12,200,12,9.43,9.64,8.7,2.94,1.084,1,8,0,1,60.0
2026-08-12,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,89,56,360,1.589,13,200,6,10,9.64,8.97,3.0,1.115,2,8,0,1,60.0
2026-08-13,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,77,56,360,1.375,14,200,12,9.43,9.21,8.97,3.36,1.052,3,8,0,1,60.0
2026-08-14,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,65,56,360,1.161,15,200,12,9.71,9.43,8.97,3.5,1.083,4,8,0,1,60.0
2026-08-15,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,57,56,360,1.018,16,200,8,10.43,9.29,9.2,3.36,1.134,5,8,1,1,60.0
2026-08-16,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,48,56,360,0.857,17,200,9,9.43,9.5,9.13,2.76,1.032,6,8,1,1,60.0
2026-08-17,15,Tiruppur South PHC,PHC,6,19,Normal Saline,IV Fluid,36,56,360,0.643,18,200,12,9.86,9.43,9.2,2.34,1.071,0,8,0,1,60.0
2025-08-18,15,Tiruppur South PHC,PHC,6,20,Povidone Iodine,Antiseptic,81,35,225,2.314,14,125,7,5.0,5.0,5.0,0.0,1.0,0,8,0,1,60.0
2025-08-19,15,Tiruppur South PHC,PHC,6,20,Povidone Iodine,Antiseptic,72,35,225,2.057,15,125,9,7,7,7,0.0,1.0,1,8,0,1,60.0
2025-08-20,15,Tiruppur South PHC,PHC,6,20,Povidone Iodine,Antiseptic,63,35,225,1.8,16,125,9,8,8,8,1.41,1.0,2,8,0,1,60.0
2025-08-21,15,Tiruppur South PHC,PHC,6,20,Povidone Iodine,Antiseptic,58,35,225,1.657,17,125,5,8.33,8.33,8.33,1.15,1.0,3,8,0,1,60.0
2025-08-22,15,Tiruppur South PHC,PHC,6,20,Povidone Iodine,Antiseptic,51,35,225,1.457,18,125,7,7.5,7.5,7.5,1.91,1.0,4,8,0,1,60.0
2025-08-23,15,Tiruppur South PHC,PHC,6,20,Povidone Iodine,Antiseptic,45,35,225,1.286,19,125,6,7.4,7.4,7.4,1.67,1.0,5,8,1,1,60.0
2025-08-24,15,Tiruppur South PHC,PHC,6,20,Povidone Iodine,Antiseptic,45,35,225,1.286,20,125,0,7.17,7.17,7.17,1.6,1.0,6,8,1,1,60.0
2025-08-25,15,Tiruppur South PHC,PHC,6,20,Povidone Iodine,Antiseptic,34,35,225,0.971,21,125,11,6.14,6.14,6.14,3.08,1.0,0,8,0,1,60.0
2025-08-26,15,Tiruppur South PHC,PHC,6,20,Povidone Iodine,Antiseptic,23,35,225,0.657,22,125,11,6.71,6.75,6.75,3.59,0.995,1,8,0,1,60.0
2025-08-27,15,Tiruppur South PHC,PHC,6,20,Povidone Iodine,Antiseptic,142,35,225,4.057,0,125,6,7,7.22,7.22,3.87,0.969,2,8,0,1,60.0
2025-08-28,15,Tiruppur South PHC,PHC,6,20,Povidone Iodine,Antiseptic,139,35,225,3.971,1,125,3,6.57,7.1,7.1,3.78,0.926,3,8,0,1,60.0
2025-08-29,15,Tiruppur South PHC,PHC,6,20,Povidone Iodine,Antiseptic,136,35,225,3.886,2,125,3,6.29,6.73,6.73,3.99,0.934,4,8,0,1,60.0
2025-08-30,15,Tiruppur South PHC,PHC,6,20,Povidone Iodine,Antiseptic,132,35,225,3.771,3,125,4,5.71,6.42,6.42,4.15,0.891,5,8,1,1,60.0
2025-08-31,15,Tiruppur South PHC,PHC,6,20,Povidone Iodine,Antiseptic,129,35,225,3.686,4,125,3,5.43,6.23,6.23,4.2,0.871,6,8,1,1,60.0
2025-09-01,15,Tiruppur South PHC,PHC,6,20,Povidone Iodine,Antiseptic,124,35,225,3.543,5,125,5,5.86,6,6,3.67,0.976,0,9,0,1,60.0
2025-09-02,15,Tiruppur South PHC,PHC,6,20,Povidone Iodine,Antiseptic,119,35,225,3.4,6,125,5,5,5.86,5.93,2.89,0.843,1,9,0,1,60.0
2025-09-03,15,Tiruppur South PHC,PHC,6,20,Povidone Iodine,Antiseptic,114,35,225,3.257,7,125,5,4.14,5.57,5.88,1.21,0.705,2,9,0,1,60.0
2025-09-04,15,Tiruppur South PHC,PHC,6,20,Povidone Iodine,Antiseptic,110,35,225,3.143,8,125,4,4,5.29,5.82,1.0,0.687,3,9,0,1,60.0
2025-09-05,15,Tiruppur South PHC,PHC,6,20,Povidone Iodine,Antiseptic,106,35,225,3.029,9,125,4,4.14,5.21,5.72,0.9,0.724,4,9,0,1,60.0
2025-09-06,15,Tiruppur South PHC,PHC,6,20,Povidone Iodine,Antiseptic,102,35,225,2.914,10,125,4,4.29,5,5.63,0.76,0.761,5,9,1,1,60.0
2025-09-07,15,Tiruppur South PHC,PHC,6,20,Povidone Iodine,Antiseptic,101,35,225,2.886,11,125,1,4.29,4.86,5.55,0.76,0.772,6,9,1,1,60.0
2025-09-08,15,Tiruppur South PHC,PHC,6,20,Povidone Iodine,Antiseptic,96,35,225,2.743,12,125,5,4,4.93,5.33,1.41,0.75,0,9,0,1,60.0
2025-09-09,15,Tiruppur South PHC,PHC,6,20,Povidone Iodine,Antiseptic,87,35,225,2.486,13,125,9,4,4.5,5.32,1.41,0.752,1,9,0,1,60.0
2025-09-10,15,Tiruppur South PHC,PHC,6,20,Povidone Iodine,Antiseptic,82,35,225,2.343,14,125,5,4.57,4.36,5.48,2.37,0.834,2,9,0,1,60.0
2025-09-11,15,Tiruppur South PHC,PHC,6,20,Povidone Iodine,Antiseptic,78,35,225,2.229,15,125,4,4.57,4.29,5.46,2.37,0.837,3,9,0,1,60.0
2025-09-12,15,Tiruppur South PHC,PHC,6,20,Povidone Iodine,Antiseptic,68,35,225,1.943,16,125,10,4.57,4.36,5.4,2.37,0.847,4,9,0,1,60.0
2025-09-13,15,Tiruppur South PHC,PHC,6,20,Povidone Iodine,Antiseptic,63,35,225,1.8,17,125,5,5.43,4.86,5.58,3.1,0.973,5,9,1,1,60.0
2025-09-14,15,Tiruppur South PHC,PHC,6,20,Povidone Iodine,Antiseptic,59,35,225,1.686,18,125,4,5.57,4.93,5.56,3.05,1.003,6,9,1,1,60.0
2025-09-15,15,Tiruppur South PHC,PHC,6,20,Povidone Iodine,Antiseptic,50,35,225,1.429,19,125,9,6,5,5.5,2.45,1.091,0,9,0,1,60.0
2025-09-16,15,Tiruppur South PHC,PHC,6,20,Povidone Iodine,Antiseptic,43,35,225,1.229,20,125,7,6.57,5.29,5.62,2.64,1.169,1,9,0,1,60.0
2025-09-17,15,Tiruppur South PHC,PHC,6,20,Povidone Iodine,Antiseptic,34,35,225,0.971,21,125,9,6.29,5.43,5.67,2.43,1.109,2,9,0,1,60.0
2025-09-18,15,Tiruppur South PHC,PHC,6,20,Povidone Iodine,Antiseptic,27,35,225,0.771,22,125,7,6.86,5.71,5.73,2.54,1.196,3,9,0,1,60.0
2025-09-19,15,Tiruppur South PHC,PHC,6,20,Povidone Iodine,Antiseptic,21,35,225,0.6,23,125,6,7.29,5.93,5.67,2.21,1.286,4,9,0,1,60.0
2025-09-20,15,Tiruppur South PHC,PHC,6,20,Povidone Iodine,Antiseptic,12,35,225,0.343,24,125,9,6.71,6.07,5.57,1.89,1.206,5,9,1,1,60.0
2025-09-21,15,Tiruppur South PHC,PHC,6,20,Povidone Iodine,Antiseptic,8,35,225,0.229,25,125,4,7.29,6.43,5.7,1.89,1.278,6,9,1,1,60.0
2025-09-22,15,Tiruppur South PHC,PHC,6,20,Povidone Iodine,Antiseptic,128,35,225,3.657,0,125,5,7.29,6.64,5.6,1.89,1.301,0,9,0,1,60.0
2025-09-23,15,Tiruppur South PHC,PHC,6,20,Povidone Iodine,Antiseptic,115,35,225,3.286,1,125,13,6.71,6.64,5.57,1.89,1.206,1,9,0,1,60.0
2025-09-24,15,Tiruppur South PHC,PHC,6,20,Povidone Iodine,Antiseptic,110,35,225,3.143,2,125,5,7.57,6.93,6,3.05,1.262,2,9,0,1,60.0
2025-09-25,15,Tiruppur South PHC,PHC,6,20,Povidone Iodine,Antiseptic,105,35,225,3.0,3,125,5,7,6.93,5.8,3.11,1.207,3,9,0,1,60.0
2025-09-26,15,Tiruppur South PHC,PHC,6,20,Povidone Iodine,Antiseptic,99,35,225,2.829,4,125,6,6.71,7,5.6,3.2,1.199,4,9,0,1,60.0
2025-09-27,15,Tiruppur South PHC,PHC,6,20,Povidone Iodine,Antiseptic,93,35,225,2.657,5,125,6,6.71,6.71,5.6,3.2,1.199,5,9,1,1,60.0
2025-09-28,15,Tiruppur South PHC,PHC,6,20,Povidone Iodine,Antiseptic,87,35,225,2.486,6,125,6,6.29,6.79,5.7,3.04,1.103,6,9,1,1,60.0
