date,ward_id,ward_name,centre_id,centre_name,centre_type,district_id,total_beds,current_occupied_beds,current_available_beds,current_occupancy_rate,occupied_lag_1d,occupied_lag_2d,occupied_lag_7d,occupied_lag_14d,occupied_7d_mean,occupied_14d_mean,occupied_7d_std,day_of_week,day_of_month,month,is_weekend,is_monsoon,target_occ_t1,target_rate_t1,target_occ_t2,target_rate_t2,target_occ_t3,target_rate_t3,target_occ_t4,target_rate_t4,target_occ_t5,target_rate_t5,target_occ_t6,target_rate_t6,target_occ_t7,target_rate_t7,target_occ_t8,target_rate_t8,target_occ_t9,target_rate_t9,target_occ_t10,target_rate_t10,target_occ_t11,target_rate_t11,target_occ_t12,target_rate_t12,target_occ_t13,target_rate_t13,target_occ_t14,target_rate_t14
2026-02-22,49,General,17,Namakkal North PHC,PHC,7,15,8,7,0.533,9,8,7,8,7.71,7.21,0.95,6,22,2,1,0,6,0.4,8,0.533,9,0.6,10,0.667,8,0.533,8,0.533,8,0.533,8,0.533,9,0.6,9,0.6,7,0.467,6,0.4,6,0.4,6,0.4
2026-02-23,49,General,17,Namakkal North PHC,PHC,7,15,6,9,0.4,8,9,7,9,7.86,7.21,0.9,0,23,2,0,0,8,0.533,9,0.6,10,0.667,8,0.533,8,0.533,8,0.533,8,0.533,9,0.6,9,0.6,7,0.467,6,0.4,6,0.4,6,0.4,6,0.4
2026-02-24,49,General,17,Namakkal North PHC,PHC,7,15,8,7,0.533,6,8,7,7,7.71,7,1.11,1,24,2,0,0,9,0.6,10,0.667,8,0.533,8,0.533,8,0.533,8,0.533,9,0.6,9,0.6,7,0.467,6,0.4,6,0.4,6,0.4,6,0.4,5,0.333
2026-02-25,49,General,17,Namakkal North PHC,PHC,7,15,9,6,0.6,8,6,7,6,7.86,7.07,1.07,2,25,2,0,0,10,0.667,8,0.533,8,0.533,8,0.533,8,0.533,9,0.6,9,0.6,7,0.467,6,0.4,6,0.4,6,0.4,6,0.4,5,0.333,5,0.333
2026-02-26,49,General,17,Namakkal North PHC,PHC,7,15,10,5,0.667,9,8,9,5,8.14,7.29,1.07,3,26,2,0,0,8,0.533,8,0.533,8,0.533,8,0.533,9,0.6,9,0.6,7,0.467,6,0.4,6,0.4,6,0.4,6,0.4,5,0.333,5,0.333,4,0.267
2026-02-27,49,General,17,Namakkal North PHC,PHC,7,15,8,7,0.533,10,9,8,6,8.29,7.64,1.25,4,27,2,0,0,8,0.533,8,0.533,8,0.533,9,0.6,9,0.6,7,0.467,6,0.4,6,0.4,6,0.4,6,0.4,5,0.333,5,0.333,4,0.267,5,0.333
2026-02-28,49,General,17,Namakkal North PHC,PHC,7,15,8,7,0.533,8,10,9,6,8.29,7.79,1.25,5,28,2,1,0,8,0.533,8,0.533,9,0.6,9,0.6,7,0.467,6,0.4,6,0.4,6,0.4,6,0.4,5,0.333,5,0.333,4,0.267,5,0.333,5,0.333
2026-03-01,49,General,17,Namakkal North PHC,PHC,7,15,8,7,0.533,8,8,8,7,8.14,7.93,1.21,6,1,3,1,0,8,0.533,9,0.6,9,0.6,7,0.467,6,0.4,6,0.4,6,0.4,6,0.4,5,0.333,5,0.333,4,0.267,5,0.333,5,0.333,6,0.4
2026-03-02,49,General,17,Namakkal North PHC,PHC,7,15,8,7,0.533,8,8,6,7,8.14,8,1.21,0,2,3,0,0,9,0.6,9,0.6,7,0.467,6,0.4,6,0.4,6,0.4,6,0.4,5,0.333,5,0.333,4,0.267,5,0.333,5,0.333,6,0.4,6,0.4
2026-03-03,49,General,17,Namakkal North PHC,PHC,7,15,9,6,0.6,8,8,8,7,8.43,8.07,0.79,1,3,3,0,0,9,0.6,7,0.467,6,0.4,6,0.4,6,0.4,6,0.4,5,0.333,5,0.333,4,0.267,5,0.333,5,0.333,6,0.4,6,0.4,7,0.467
2026-03-04,49,General,17,Namakkal North PHC,PHC,7,15,9,6,0.6,9,8,9,7,8.57,8.21,0.79,2,4,3,0,0,7,0.467,6,0.4,6,0.4,6,0.4,6,0.4,5,0.333,5,0.333,4,0.267,5,0.333,5,0.333,6,0.4,6,0.4,7,0.467,6,0.4
2026-03-05,49,General,17,Namakkal North PHC,PHC,7,15,7,8,0.467,9,9,10,9,8.57,8.36,0.79,3,5,3,0,0,6,0.4,6,0.4,6,0.4,6,0.4,5,0.333,5,0.333,4,0.267,5,0.333,5,0.333,6,0.4,6,0.4,7,0.467,6,0.4,7,0.467
2026-03-06,49,General,17,Namakkal North PHC,PHC,7,15,6,9,0.4,7,9,8,8,8.14,8.21,0.69,4,6,3,0,0,6,0.4,6,0.4,6,0.4,5,0.333,5,0.333,4,0.267,5,0.333,5,0.333,6,0.4,6,0.4,7,0.467,6,0.4,7,0.467,8,0.533
2026-03-07,49,General,17,Namakkal North PHC,PHC,7,15,6,9,0.4,6,7,8,9,7.86,8.07,1.07,5,7,3,1,0,6,0.4,6,0.4,5,0.333,5,0.333,4,0.267,5,0.333,5,0.333,6,0.4,6,0.4,7,0.467,6,0.4,7,0.467,8,0.533,7,0.467
2026-03-08,49,General,17,Namakkal North PHC,PHC,7,15,6,9,0.4,6,6,8,8,7.57,7.86,1.27,6,8,3,1,0,6,0.4,5,0.333,5,0.333,4,0.267,5,0.333,5,0.333,6,0.4,6,0.4,7,0.467,6,0.4,7,0.467,8,0.533,7,0.467,7,0.467
2026-03-09,49,General,17,Namakkal North PHC,PHC,7,15,6,9,0.4,6,6,8,6,7.29,7.71,1.38,0,9,3,0,0,5,0.333,5,0.333,4,0.267,5,0.333,5,0.333,6,0.4,6,0.4,7,0.467,6,0.4,7,0.467,8,0.533,7,0.467,7,0.467,6,0.4
2026-03-10,49,General,17,Namakkal North PHC,PHC,7,15,5,10,0.333,6,6,9,8,7,7.71,1.41,1,10,3,0,0,5,0.333,4,0.267,5,0.333,5,0.333,6,0.4,6,0.4,7,0.467,6,0.4,7,0.467,8,0.533,7,0.467,7,0.467,6,0.4,4,0.267
2026-03-11,49,General,17,Namakkal North PHC,PHC,7,15,5,10,0.333,5,6,9,9,6.43,7.5,1.27,2,11,3,0,0,4,0.267,5,0.333,5,0.333,6,0.4,6,0.4,7,0.467,6,0.4,7,0.467,8,0.533,7,0.467,7,0.467,6,0.4,4,0.267,5,0.333
2026-03-12,49,General,17,Namakkal North PHC,PHC,7,15,4,11,0.267,5,5,7,10,5.86,7.21,0.69,3,12,3,0,0,5,0.333,5,0.333,6,0.4,6,0.4,7,0.467,6,0.4,7,0.467,8,0.533,7,0.467,7,0.467,6,0.4,4,0.267,5,0.333,5,0.333
2026-03-13,49,General,17,Namakkal North PHC,PHC,7,15,5,10,0.333,4,5,6,8,5.43,6.79,0.79,4,13,3,0,0,5,0.333,6,0.4,6,0.4,7,0.467,6,0.4,7,0.467,8,0.533,7,0.467,7,0.467,6,0.4,4,0.267,5,0.333,5,0.333,5,0.333
2026-03-14,49,General,17,Namakkal North PHC,PHC,7,15,5,10,0.333,5,4,6,8,5.29,6.57,0.76,5,14,3,1,0,6,0.4,6,0.4,7,0.467,6,0.4,7,0.467,8,0.533,7,0.467,7,0.467,6,0.4,4,0.267,5,0.333,5,0.333,5,0.333,6,0.4
2026-03-15,49,General,17,Namakkal North PHC,PHC,7,15,6,9,0.4,5,5,6,8,5.14,6.36,0.69,6,15,3,1,0,6,0.4,7,0.467,6,0.4,7,0.467,8,0.533,7,0.467,7,0.467,6,0.4,4,0.267,5,0.333,5,0.333,5,0.333,6,0.4,8,0.533
2026-03-16,49,General,17,Namakkal North PHC,PHC,7,15,6,9,0.4,6,5,6,8,5.14,6.21,0.69,0,16,3,0,0,7,0.467,6,0.4,7,0.467,8,0.533,7,0.467,7,0.467,6,0.4,4,0.267,5,0.333,5,0.333,5,0.333,6,0.4,8,0.533,9,0.6
2026-03-17,49,General,17,Namakkal North PHC,PHC,7,15,7,8,0.467,6,6,5,9,5.14,6.07,0.69,1,17,3,0,0,6,0.4,7,0.467,8,0.533,7,0.467,7,0.467,6,0.4,4,0.267,5,0.333,5,0.333,5,0.333,6,0.4,8,0.533,9,0.6,7,0.467
2026-03-18,49,General,17,Namakkal North PHC,PHC,7,15,6,9,0.4,7,6,5,9,5.43,5.93,0.98,2,18,3,0,0,7,0.467,8,0.533,7,0.467,7,0.467,6,0.4,4,0.267,5,0.333,5,0.333,5,0.333,6,0.4,8,0.533,9,0.6,7,0.467,8,0.533
2026-03-19,49,General,17,Namakkal North PHC,PHC,7,15,7,8,0.467,6,7,4,7,5.57,5.71,0.98,3,19,3,0,0,8,0.533,7,0.467,7,0.467,6,0.4,4,0.267,5,0.333,5,0.333,5,0.333,6,0.4,8,0.533,9,0.6,7,0.467,8,0.533,8,0.533
2026-03-20,49,General,17,Namakkal North PHC,PHC,7,15,8,7,0.533,7,6,5,6,6,5.71,0.82,4,20,3,0,0,7,0.467,7,0.467,6,0.4,4,0.267,5,0.333,5,0.333,5,0.333,6,0.4,8,0.533,9,0.6,7,0.467,8,0.533,8,0.533,9,0.6
2026-03-21,49,General,17,Namakkal North PHC,PHC,7,15,7,8,0.467,8,7,5,6,6.43,5.86,0.98,5,21,3,1,0,7,0.467,6,0.4,4,0.267,5,0.333,5,0.333,5,0.333,6,0.4,8,0.533,9,0.6,7,0.467,8,0.533,8,0.533,9,0.6,8,0.533
2026-03-22,49,General,17,Namakkal North PHC,PHC,7,15,7,8,0.467,7,8,6,6,6.71,5.93,0.76,6,22,3,1,0,6,0.4,4,0.267,5,0.333,5,0.333,5,0.333,6,0.4,8,0.533,9,0.6,7,0.467,8,0.533,8,0.533,9,0.6,8,0.533,9,0.6
2026-03-23,49,General,17,Namakkal North PHC,PHC,7,15,6,9,0.4,7,7,6,6,6.86,6,0.69,0,23,3,0,0,4,0.267,5,0.333,5,0.333,5,0.333,6,0.4,8,0.533,9,0.6,7,0.467,8,0.533,8,0.533,9,0.6,8,0.533,9,0.6,5,0.333
2026-03-24,49,General,17,Namakkal North PHC,PHC,7,15,4,11,0.267,6,7,7,5,6.86,6,0.69,1,24,3,0,0,5,0.333,5,0.333,5,0.333,6,0.4,8,0.533,9,0.6,7,0.467,8,0.533,8,0.533,9,0.6,8,0.533,9,0.6,5,0.333,7,0.467
2026-03-25,49,General,17,Namakkal North PHC,PHC,7,15,5,10,0.333,4,6,6,5,6.43,5.93,1.27,2,25,3,0,0,5,0.333,5,0.333,6,0.4,8,0.533,9,0.6,7,0.467,8,0.533,8,0.533,9,0.6,8,0.533,9,0.6,5,0.333,7,0.467,9,0.6
2026-03-26,49,General,17,Namakkal North PHC,PHC,7,15,5,10,0.333,5,4,7,4,6.29,5.93,1.38,3,26,3,0,0,5,0.333,6,0.4,8,0.533,9,0.6,7,0.467,8,0.533,8,0.533,9,0.6,8,0.533,9,0.6,5,0.333,7,0.467,9,0.6,10,0.667
2026-03-27,49,General,17,Namakkal North PHC,PHC,7,15,5,10,0.333,5,5,8,5,6,6,1.41,4,27,3,0,0,6,0.4,8,0.533,9,0.6,7,0.467,8,0.533,8,0.533,9,0.6,8,0.533,9,0.6,5,0.333,7,0.467,9,0.6,10,0.667,12,0.8
2026-03-28,49,General,17,Namakkal North PHC,PHC,7,15,6,9,0.4,5,5,7,5,5.57,6,1.13,5,28,3,1,0,8,0.533,9,0.6,7,0.467,8,0.533,8,0.533,9,0.6,8,0.533,9,0.6,5,0.333,7,0.467,9,0.6,10,0.667,12,0.8,9,0.6
2026-03-29,49,General,17,Namakkal North PHC,PHC,7,15,8,7,0.533,6,5,7,6,5.43,6.07,0.98,6,29,3,1,0,9,0.6,7,0.467,8,0.533,8,0.533,9,0.6,8,0.533,9,0.6,5,0.333,7,0.467,9,0.6,10,0.667,12,0.8,9,0.6,9,0.6
2026-03-30,49,General,17,Namakkal North PHC,PHC,7,15,9,6,0.6,8,6,6,6,5.57,6.21,1.27,0,30,3,0,0,7,0.467,8,0.533,8,0.533,9,0.6,8,0.533,9,0.6,5,0.333,7,0.467,9,0.6,10,0.667,12,0.8,9,0.6,9,0.6,10,0.667
2026-03-31,49,General,17,Namakkal North PHC,PHC,7,15,7,8,0.467,9,8,4,7,6,6.43,1.83,1,31,3,0,0,8,0.533,8,0.533,9,0.6,8,0.533,9,0.6,5,0.333,7,0.467,9,0.6,10,0.667,12,0.8,9,0.6,9,0.6,10,0.667,9,0.6
2026-04-01,49,General,17,Namakkal North PHC,PHC,7,15,8,7,0.533,7,9,5,6,6.43,6.43,1.62,2,1,4,0,0,8,0.533,9,0.6,8,0.533,9,0.6,5,0.333,7,0.467,9,0.6,10,0.667,12,0.8,9,0.6,9,0.6,10,0.667,9,0.6,11,0.733
2026-04-02,49,General,17,Namakkal North PHC,PHC,7,15,8,7,0.533,8,7,5,7,6.86,6.57,1.57,3,2,4,0,0,9,0.6,8,0.533,9,0.6,5,0.333,7,0.467,9,0.6,10,0.667,12,0.8,9,0.6,9,0.6,10,0.667,9,0.6,11,0.733,11,0.733
2026-04-03,49,General,17,Namakkal North PHC,PHC,7,15,9,6,0.6,8,8,5,8,7.29,6.64,1.38,4,3,4,0,0,8,0.533,9,0.6,5,0.333,7,0.467,9,0.6,10,0.667,12,0.8,9,0.6,9,0.6,10,0.667,9,0.6,11,0.733,11,0.733,10,0.667
2026-04-04,49,General,17,Namakkal North PHC,PHC,7,15,8,7,0.533,9,8,6,7,7.86,6.71,1.07,5,4,4,1,0,9,0.6,5,0.333,7,0.467,9,0.6,10,0.667,12,0.8,9,0.6,9,0.6,10,0.667,9,0.6,11,0.733,11,0.733,10,0.667,9,0.6
2026-04-05,49,General,17,Namakkal North PHC,PHC,7,15,9,6,0.6,8,9,8,7,8.14,6.79,0.69,6,5,4,1,0,5,0.333,7,0.467,9,0.6,10,0.667,12,0.8,9,0.6,9,0.6,10,0.667,9,0.6,11,0.733,11,0.733,10,0.667,9,0.6,6,0.4
2026-04-06,49,General,17,Namakkal North PHC,PHC,7,15,5,10,0.333,9,8,9,6,8.29,6.93,0.76,0,6,4,0,0,7,0.467,9,0.6,10,0.667,12,0.8,9,0.6,9,0.6,10,0.667,9,0.6,11,0.733,11,0.733,10,0.667,9,0.6,6,0.4,8,0.533
2026-04-07,49,General,17,Namakkal North PHC,PHC,7,15,7,8,0.467,5,9,7,4,7.71,6.86,1.38,1,7,4,0,0,9,0.6,10,0.667,12,0.8,9,0.6,9,0.6,10,0.667,9,0.6,11,0.733,11,0.733,10,0.667,9,0.6,6,0.4,8,0.533,8,0.533
2026-04-08,49,General,17,Namakkal North PHC,PHC,7,15,9,6,0.6,7,5,8,5,7.71,7.07,1.38,2,8,4,0,0,10,0.667,12,0.8,9,0.6,9,0.6,10,0.667,9,0.6,11,0.733,11,0.733,10,0.667,9,0.6,6,0.4,8,0.533,8,0.533,8,0.533
2026-04-09,49,General,17,Namakkal North PHC,PHC,7,15,10,5,0.667,9,7,8,5,7.86,7.36,1.46,3,9,4,0,0,12,0.8,9,0.6,9,0.6,10,0.667,9,0.6,11,0.733,11,0.733,10,0.667,9,0.6,6,0.4,8,0.533,8,0.533,8,0.533,7,0.467
2026-04-10,49,General,17,Namakkal North PHC,PHC,7,15,12,3,0.8,10,9,9,5,8.14,7.71,1.68,4,10,4,0,0,9,0.6,9,0.6,10,0.667,9,0.6,11,0.733,11,0.733,10,0.667,9,0.6,6,0.4,8,0.533,8,0.533,8,0.533,7,0.467,9,0.6
2026-04-11,49,General,17,Namakkal North PHC,PHC,7,15,9,6,0.6,12,10,8,6,8.57,8.21,2.23,5,11,4,1,0,9,0.6,10,0.667,9,0.6,11,0.733,11,0.733,10,0.667,9,0.6,6,0.4,8,0.533,8,0.533,8,0.533,7,0.467,9,0.6,9,0.6
2026-04-12,49,General,17,Namakkal North PHC,PHC,7,15,9,6,0.6,9,12,9,8,8.71,8.43,2.21,6,12,4,1,0,10,0.667,9,0.6,11,0.733,11,0.733,10,0.667,9,0.6,6,0.4,8,0.533,8,0.533,8,0.533,7,0.467,9,0.6,9,0.6,9,0.6
2026-04-13,49,General,17,Namakkal North PHC,PHC,7,15,10,5,0.667,9,9,5,9,8.71,8.5,2.21,0,13,4,0,0,9,0.6,11,0.733,11,0.733,10,0.667,9,0.6,6,0.4,8,0.533,8,0.533,8,0.533,7,0.467,9,0.6,9,0.6,9,0.6,11,0.733
2026-04-14,49,General,17,Namakkal North PHC,PHC,7,15,9,6,0.6,10,9,7,7,9.43,8.57,1.51,1,14,4,0,0,11,0.733,11,0.733,10,0.667,9,0.6,6,0.4,8,0.533,8,0.533,8,0.533,7,0.467,9,0.6,9,0.6,9,0.6,11,0.733,11,0.733
2026-04-15,49,General,17,Namakkal North PHC,PHC,7,15,11,4,0.733,9,10,9,8,9.71,8.71,1.11,2,15,4,0,0,11,0.733,10,0.667,9,0.6,6,0.4,8,0.533,8,0.533,8,0.533,7,0.467,9,0.6,9,0.6,9,0.6,11,0.733,11,0.733,8,0.533
2026-04-16,49,General,17,Namakkal North PHC,PHC,7,15,11,4,0.733,11,9,10,8,10,8.93,1.15,3,16,4,0,0,10,0.667,9,0.6,6,0.4,8,0.533,8,0.533,8,0.533,7,0.467,9,0.6,9,0.6,9,0.6,11,0.733,11,0.733,8,0.533,10,0.667
2026-04-17,49,General,17,Namakkal North PHC,PHC,7,15,10,5,0.667,11,11,12,9,10.14,9.14,1.21,4,17,4,0,0,9,0.6,6,0.4,8,0.533,8,0.533,8,0.533,7,0.467,9,0.6,9,0.6,9,0.6,11,0.733,11,0.733,8,0.533,10,0.667,9,0.6
2026-04-18,49,General,17,Namakkal North PHC,PHC,7,15,9,6,0.6,10,11,9,8,9.86,9.21,0.9,5,18,4,1,0,6,0.4,8,0.533,8,0.533,8,0.533,7,0.467,9,0.6,9,0.6,9,0.6,11,0.733,11,0.733,8,0.533,10,0.667,9,0.6,9,0.6
2026-04-19,49,General,17,Namakkal North PHC,PHC,7,15,6,9,0.4,9,10,9,9,9.86,9.29,0.9,6,19,4,1,0,8,0.533,8,0.533,8,0.533,7,0.467,9,0.6,9,0.6,9,0.6,11,0.733,11,0.733,8,0.533,10,0.667,9,0.6,9,0.6,9,0.6
2026-04-20,49,General,17,Namakkal North PHC,PHC,7,15,8,7,0.533,6,9,10,5,9.43,9.07,1.72,0,20,4,0,0,8,0.533,8,0.533,7,0.467,9,0.6,9,0.6,9,0.6,11,0.733,11,0.733,8,0.533,10,0.667,9,0.6,9,0.6,9,0.6,9,0.6
2026-04-21,49,General,17,Namakkal North PHC,PHC,7,15,8,7,0.533,8,6,9,7,9.14,9.29,1.77,1,21,4,0,0,8,0.533,7,0.467,9,0.6,9,0.6,9,0.6,11,0.733,11,0.733,8,0.533,10,0.667,9,0.6,9,0.6,9,0.6,9,0.6,7,0.467
2026-04-22,49,General,17,Namakkal North PHC,PHC,7,15,8,7,0.533,8,8,11,9,9,9.36,1.83,2,22,4,0,0,7,0.467,9,0.6,9,0.6,9,0.6,11,0.733,11,0.733,8,0.533,10,0.667,9,0.6,9,0.6,9,0.6,9,0.6,7,0.467,8,0.533
2026-04-23,49,General,17,Namakkal North PHC,PHC,7,15,7,8,0.467,8,8,11,10,8.57,9.29,1.62,3,23,4,0,0,9,0.6,9,0.6,9,0.6,11,0.733,11,0.733,8,0.533,10,0.667,9,0.6,9,0.6,9,0.6,9,0.6,7,0.467,8,0.533,7,0.467
2026-04-24,49,General,17,Namakkal North PHC,PHC,7,15,9,6,0.6,7,8,10,12,8,9.07,1.29,4,24,4,0,0,9,0.6,9,0.6,11,0.733,11,0.733,8,0.533,10,0.667,9,0.6,9,0.6,9,0.6,9,0.6,7,0.467,8,0.533,7,0.467,7,0.467
2026-04-25,49,General,17,Namakkal North PHC,PHC,7,15,9,6,0.6,9,7,9,9,7.86,8.86,1.07,5,25,4,1,0,9,0.6,11,0.733,11,0.733,8,0.533,10,0.667,9,0.6,9,0.6,9,0.6,9,0.6,7,0.467,8,0.533,7,0.467,7,0.467,6,0.4
2026-04-26,49,General,17,Namakkal North PHC,PHC,7,15,9,6,0.6,9,9,6,9,7.86,8.86,1.07,6,26,4,1,0,11,0.733,11,0.733,8,0.533,10,0.667,9,0.6,9,0.6,9,0.6,9,0.6,7,0.467,8,0.533,7,0.467,7,0.467,6,0.4,6,0.4
2026-04-27,49,General,17,Namakkal North PHC,PHC,7,15,11,4,0.733,9,9,8,10,8.29,8.86,0.76,0,27,4,0,0,11,0.733,8,0.533,10,0.667,9,0.6,9,0.6,9,0.6,9,0.6,7,0.467,8,0.533,7,0.467,7,0.467,6,0.4,6,0.4,7,0.467
2026-04-28,49,General,17,Namakkal North PHC,PHC,7,15,11,4,0.733,11,9,8,9,8.71,8.93,1.25,1,28,4,0,0,8,0.533,10,0.667,9,0.6,9,0.6,9,0.6,9,0.6,7,0.467,8,0.533,7,0.467,7,0.467,6,0.4,6,0.4,7,0.467,7,0.467
2026-04-29,49,General,17,Namakkal North PHC,PHC,7,15,8,7,0.533,11,11,8,11,9.14,9.07,1.46,2,29,4,0,0,10,0.667,9,0.6,9,0.6,9,0.6,9,0.6,7,0.467,8,0.533,7,0.467,7,0.467,6,0.4,6,0.4,7,0.467,7,0.467,7,0.467
2026-04-30,49,General,17,Namakkal North PHC,PHC,7,15,10,5,0.667,8,11,7,11,9.14,8.86,1.46,3,30,4,0,0,9,0.6,9,0.6,9,0.6,9,0.6,7,0.467,8,0.533,7,0.467,7,0.467,6,0.4,6,0.4,7,0.467,7,0.467,7,0.467,9,0.6
2026-05-01,49,General,17,Namakkal North PHC,PHC,7,15,9,6,0.6,10,8,9,10,9.57,8.79,1.13,4,1,5,0,0,9,0.6,9,0.6,9,0.6,7,0.467,8,0.533,7,0.467,7,0.467,6,0.4,6,0.4,7,0.467,7,0.467,7,0.467,9,0.6,7,0.467
2026-05-02,49,General,17,Namakkal North PHC,PHC,7,15,9,6,0.6,9,10,9,9,9.57,8.71,1.13,5,2,5,1,0,9,0.6,9,0.6,7,0.467,8,0.533,7,0.467,7,0.467,6,0.4,6,0.4,7,0.467,7,0.467,7,0.467,9,0.6,7,0.467,8,0.533
2026-05-03,49,General,17,Namakkal North PHC,PHC,7,15,9,6,0.6,9,9,9,6,9.57,8.71,1.13,6,3,5,1,0,9,0.6,7,0.467,8,0.533,7,0.467,7,0.467,6,0.4,6,0.4,7,0.467,7,0.467,7,0.467,9,0.6,7,0.467,8,0.533,7,0.467
2026-05-04,49,General,17,Namakkal North PHC,PHC,7,15,9,6,0.6,9,9,11,8,9.57,8.93,1.13,0,4,5,0,0,7,0.467,8,0.533,7,0.467,7,0.467,6,0.4,6,0.4,7,0.467,7,0.467,7,0.467,9,0.6,7,0.467,8,0.533,7,0.467,4,0.267
2026-05-05,49,General,17,Namakkal North PHC,PHC,7,15,7,8,0.467,9,9,11,8,9.29,9,0.95,1,5,5,0,0,8,0.533,7,0.467,7,0.467,6,0.4,6,0.4,7,0.467,7,0.467,7,0.467,9,0.6,7,0.467,8,0.533,7,0.467,4,0.267,4,0.267
2026-05-06,49,General,17,Namakkal North PHC,PHC,7,15,8,7,0.533,7,9,8,8,8.71,8.93,0.95,2,6,5,0,0,7,0.467,7,0.467,6,0.4,6,0.4,7,0.467,7,0.467,7,0.467,9,0.6,7,0.467,8,0.533,7,0.467,4,0.267,4,0.267,5,0.333
2026-05-07,49,General,17,Namakkal North PHC,PHC,7,15,7,8,0.467,8,7,10,7,8.71,8.93,0.95,3,7,5,0,0,7,0.467,6,0.4,6,0.4,7,0.467,7,0.467,7,0.467,9,0.6,7,0.467,8,0.533,7,0.467,4,0.267,4,0.267,5,0.333,4,0.267
2026-05-08,49,General,17,Namakkal North PHC,PHC,7,15,7,8,0.467,7,8,9,9,8.29,8.93,0.95,4,8,5,0,0,6,0.4,6,0.4,7,0.467,7,0.467,7,0.467,9,0.6,7,0.467,8,0.533,7,0.467,4,0.267,4,0.267,5,0.333,4,0.267,2,0.133
2026-05-09,49,General,17,Namakkal North PHC,PHC,7,15,6,9,0.4,7,7,9,9,8,8.79,1.0,5,9,5,1,0,6,0.4,7,0.467,7,0.467,7,0.467,9,0.6,7,0.467,8,0.533,7,0.467,4,0.267,4,0.267,5,0.333,4,0.267,2,0.133,3,0.2
2026-05-10,49,General,17,Namakkal North PHC,PHC,7,15,6,9,0.4,6,7,9,9,7.57,8.57,1.13,6,10,5,1,0,7,0.467,7,0.467,7,0.467,9,0.6,7,0.467,8,0.533,7,0.467,4,0.267,4,0.267,5,0.333,4,0.267,2,0.133,3,0.2,2,0.133
2026-05-11,49,General,17,Namakkal North PHC,PHC,7,15,7,8,0.467,6,6,9,11,7.14,8.36,1.07,0,11,5,0,0,7,0.467,7,0.467,9,0.6,7,0.467,8,0.533,7,0.467,4,0.267,4,0.267,5,0.333,4,0.267,2,0.133,3,0.2,2,0.133,6,0.4
2026-05-12,49,General,17,Namakkal North PHC,PHC,7,15,7,8,0.467,7,6,7,11,6.86,8.07,0.69,1,12,5,0,0,7,0.467,9,0.6,7,0.467,8,0.533,7,0.467,4,0.267,4,0.267,5,0.333,4,0.267,2,0.133,3,0.2,2,0.133,6,0.4,7,0.467
2026-05-13,49,General,17,Namakkal North PHC,PHC,7,15,7,8,0.467,7,7,8,8,6.86,7.79,0.69,2,13,5,0,0,9,0.6,7,0.467,8,0.533,7,0.467,4,0.267,4,0.267,5,0.333,4,0.267,2,0.133,3,0.2,2,0.133,6,0.4,7,0.467,7,0.467
2026-05-14,49,General,17,Namakkal North PHC,PHC,7,15,9,6,0.6,7,7,7,10,6.71,7.71,0.49,3,14,5,0,0,7,0.467,8,0.533,7,0.467,4,0.267,4,0.267,5,0.333,4,0.267,2,0.133,3,0.2,2,0.133,6,0.4,7,0.467,7,0.467,5,0.333
2026-05-15,49,General,17,Namakkal North PHC,PHC,7,15,7,8,0.467,9,7,7,9,7,7.64,1.0,4,15,5,0,0,8,0.533,7,0.467,4,0.267,4,0.267,5,0.333,4,0.267,2,0.133,3,0.2,2,0.133,6,0.4,7,0.467,7,0.467,5,0.333,6,0.4
2026-05-16,49,General,17,Namakkal North PHC,PHC,7,15,8,7,0.533,7,9,6,9,7,7.5,1.0,5,16,5,1,0,7,0.467,4,0.267,4,0.267,5,0.333,4,0.267,2,0.133,3,0.2,2,0.133,6,0.4,7,0.467,7,0.467,5,0.333,6,0.4,7,0.467
2026-05-17,49,General,17,Namakkal North PHC,PHC,7,15,7,8,0.467,8,7,6,9,7.29,7.43,0.95,6,17,5,1,0,4,0.267,4,0.267,5,0.333,4,0.267,2,0.133,3,0.2,2,0.133,6,0.4,7,0.467,7,0.467,5,0.333,6,0.4,7,0.467,6,0.4
2026-05-18,49,General,17,Namakkal North PHC,PHC,7,15,4,11,0.267,7,8,7,9,7.43,7.29,0.79,0,18,5,0,0,4,0.267,5,0.333,4,0.267,2,0.133,3,0.2,2,0.133,6,0.4,7,0.467,7,0.467,5,0.333,6,0.4,7,0.467,6,0.4,6,0.4
2026-05-19,49,General,17,Namakkal North PHC,PHC,7,15,4,11,0.267,4,7,7,7,7,6.93,1.53,1,19,5,0,0,5,0.333,4,0.267,2,0.133,3,0.2,2,0.133,6,0.4,7,0.467,7,0.467,5,0.333,6,0.4,7,0.467,6,0.4,6,0.4,8,0.533
2026-05-20,49,General,17,Namakkal North PHC,PHC,7,15,5,10,0.333,4,4,7,8,6.57,6.71,1.9,2,20,5,0,0,4,0.267,2,0.133,3,0.2,2,0.133,6,0.4,7,0.467,7,0.467,5,0.333,6,0.4,7,0.467,6,0.4,6,0.4,8,0.533,9,0.6
2026-05-21,49,General,17,Namakkal North PHC,PHC,7,15,4,11,0.267,5,4,9,7,6.29,6.5,1.98,3,21,5,0,0,2,0.133,3,0.2,2,0.133,6,0.4,7,0.467,7,0.467,5,0.333,6,0.4,7,0.467,6,0.4,6,0.4,8,0.533,9,0.6,7,0.467
